Point6
3
F1s
1
699.8767,3443.3333
699.7517,3399.0474
699.6267,3347.8569
699.5017,3343.9681
699.3767,3336.8253
699.2517,3263.0158
699.1267,3170.3174
699.0017,3115.0792
698.8767,3091.2697
698.7517,3104.8412
698.6267,3128.9682
698.5017,3103.4919
698.3767,3055.9523
698.2517,3014.7618
698.1267,3017.5396
698.0017,3028.5714
697.8767,3056.5872
697.7517,3067.4602
697.6267,3092.9364
697.5017,3081.8253
697.3767,3071.5078
697.2517,3045.0793
697.1267,2979.4444
697.0017,2910.3968
696.8767,2900.5555
696.7517,2899.8411
696.6267,2891.5871
696.5017,2910.7142
696.3767,2906.0316
696.2517,2878.0951
696.1267,2834.4443
696.0017,2816.9840
695.8767,2774.7618
695.7517,2739.9205
695.6267,2713.9681
695.5017,2704.9205
695.3767,2677.2221
695.2517,2687.0634
695.1267,2683.5714
695.0017,2649.1270
694.8767,2596.4286
694.7517,2596.6666
694.6267,2610.5555
694.5017,2621.9840
694.3767,2621.6665
694.2517,2590.3967
694.1267,2591.5078
694.0017,2629.1269
693.8767,2688.4127
693.7517,2716.8253
693.6267,2746.5079
693.5017,2723.8095
693.3767,2689.3650
693.2517,2702.3809
693.1267,2753.0952
693.0017,2840.5555
692.8767,2958.4919
692.7517,3076.6665
692.6267,3173.8094
692.5017,3296.8253
692.3767,3486.7459
692.2517,3712.8570
692.1267,3889.6030
692.0017,4155.8729
691.8767,4490.6347
691.7517,4866.0315
691.6267,5425.2378
691.5017,6022.5393
691.3767,6696.3488
691.2517,7564.9996
691.1267,8580.0790
691.0017,9801.6661
690.8767,11351.7454
690.7517,13115.5550
690.6267,15223.7296
690.5017,17653.5709
690.3767,20288.2534
690.2517,23263.6498
690.1267,26766.5063
690.0017,30437.8555
689.8767,34367.6962
689.7517,38591.1091
689.6267,42837.5378
689.5017,46791.5060
689.3767,50569.2835
689.2517,53878.2515
689.1267,56474.0445
689.0017,58291.5838
688.8767,59119.9169
688.7517,58546.5045
688.6267,56915.5521
688.5017,54340.5527
688.3767,50932.3789
688.2517,46666.1100
688.1267,41905.4759
688.0017,36851.8255
687.8767,32000.7136
687.7517,27336.6655
687.6267,23180.7923
687.5017,19465.4750
687.3767,16217.4596
687.2517,13575.3170
687.1267,11470.8728
687.0017,9709.3648
686.8767,8311.7457
686.7517,7299.9996
686.6267,6448.6505
686.5017,5873.0156
686.3767,5363.6507
686.2517,4928.7301
686.1267,4576.0317
686.0017,4305.0793
685.8767,4056.1904
685.7517,3851.2697
685.6267,3752.5395
685.5017,3700.2379
685.3767,3635.9522
685.2517,3543.8094
685.1267,3416.8253
685.0017,3228.2538
684.8767,3122.6983
684.7517,3015.3967
684.6267,2921.5872
684.5017,2839.3650
684.3767,2738.8888
684.2517,2672.3015
684.1267,2629.8412
684.0017,2560.3967
683.8767,2493.4920
683.7517,2429.5237
683.6267,2319.9205
683.5017,2297.3809
683.3767,2330.5555
683.2517,2305.6349
683.1267,2273.6508
683.0017,2218.5714
682.8767,2115.8730
682.7517,2090.2380
682.6267,2108.2539
682.5017,2088.8095
682.3767,2083.1745
682.2517,2090.7142
682.1267,2099.1269
682.0017,2105.9523
681.8767,2065.8729
681.7517,2020.6349
681.6267,1991.9047
681.5017,1985.7935
681.3767,2034.4443
681.2517,2020.3967
681.1267,2010.6348
681.0017,2019.9999
680.8767,2026.0317
680.7517,2012.7778
680.6267,2033.8888
680.5017,1963.8094
680.3767,1966.5872
680.2517,1959.2856
680.1267,1961.1110
680.0017,2008.0158
679.8767,2044.9999

Point6
3
Fe2p
1
739.8767,7424.7500
739.7517,7440.2698
739.6267,7451.8730
739.5017,7453.7143
739.3767,7446.1508
739.2517,7456.8770
739.1267,7452.5833
739.0017,7464.3333
738.8767,7465.8692
738.7517,7471.9485
738.6267,7461.6469
738.5017,7467.9167
738.3767,7460.4404
738.2517,7466.4919
738.1267,7462.5555
738.0017,7470.1944
737.8767,7453.8255
737.7517,7442.5319
737.6267,7428.4327
737.5017,7427.7422
737.3767,7435.2739
737.2517,7459.6547
737.1267,7459.0515
737.0017,7464.5237
736.8767,7453.7063
736.7517,7437.7619
736.6267,7454.5079
736.5017,7460.7500
736.3767,7450.1149
736.2517,7448.7777
736.1267,7448.4087
736.0017,7442.0079
735.8767,7445.2540
735.7517,7439.2381
735.6267,7434.3731
735.5017,7422.3017
735.3767,7438.6349
735.2517,7438.0118
735.1267,7422.1190
735.0017,7417.8730
734.8767,7413.1151
734.7517,7396.5556
734.6267,7396.7778
734.5017,7389.7540
734.3767,7372.7182
734.2517,7374.5517
734.1267,7364.9009
734.0017,7370.6906
733.8767,7363.2977
733.7517,7357.0318
733.6267,7342.0833
733.5017,7329.2460
733.3767,7304.2142
733.2517,7304.7499
733.1267,7299.6428
733.0017,7301.3452
732.8767,7302.2819
732.7517,7299.8374
732.6267,7289.8810
732.5017,7287.7222
732.3767,7278.9563
732.2517,7259.1467
732.1267,7246.1507
732.0017,7231.2063
731.8767,7230.0715
731.7517,7227.9565
731.6267,7211.5755
731.5017,7203.1192
731.3767,7199.2977
731.2517,7190.5001
731.1267,7182.3730
731.0017,7169.2222
730.8767,7159.0199
730.7517,7179.7460
730.6267,7177.5635
730.5017,7178.1310
730.3767,7168.9207
730.2517,7155.7659
730.1267,7148.4088
730.0017,7150.1349
729.8767,7132.7461
729.7517,7132.3017
729.6267,7133.5398
729.5017,7138.3215
729.3767,7132.0517
729.2517,7127.6946
729.1267,7118.5953
729.0017,7122.6271
728.8767,7120.5715
728.7517,7130.8810
728.6267,7141.0239
728.5017,7170.7660
728.3767,7178.6667
728.2517,7197.6866
728.1267,7198.8770
728.0017,7202.4326
727.8767,7218.5397
727.7517,7232.9047
727.6267,7230.0158
727.5017,7243.6468
727.3767,7250.0834
727.2517,7272.5438
727.1267,7310.2183
727.0017,7328.4603
726.8767,7336.2221
726.7517,7346.0316
726.6267,7349.7023
726.5017,7373.0436
726.3767,7387.3611
726.2517,7403.2500
726.1267,7423.7699
726.0017,7428.3095
725.8767,7446.1547
725.7517,7477.5633
725.6267,7492.2657
725.5017,7504.7975
725.3767,7526.9086
725.2517,7524.5992
725.1267,7540.9881
725.0017,7561.0475
724.8767,7579.0040
724.7517,7584.0834
724.6267,7600.3094
724.5017,7598.5912
724.3767,7607.3333
724.2517,7604.2460
724.1267,7587.8214
724.0017,7579.7460
723.8767,7577.7302
723.7517,7568.8175
723.6267,7582.5200
723.5017,7588.9882
723.3767,7582.1071
723.2517,7574.0238
723.1267,7572.5238
723.0017,7562.2024
722.8767,7558.1826
722.7517,7560.5675
722.6267,7572.9087
722.5017,7565.7063
722.3767,7577.7736
722.2517,7591.9006
722.1267,7583.9483
722.0017,7592.0158
721.8767,7604.8175
721.7517,7601.4644
721.6267,7602.6985
721.5017,7622.1629
721.3767,7639.5873
721.2517,7657.6825
721.1267,7673.3095
721.0017,7693.2380
720.8767,7703.1032
720.7517,7716.5317
720.6267,7738.6468
720.5017,7751.7182
720.3767,7757.9762
720.2517,7767.7857
720.1267,7768.5674
720.0017,7773.6190
719.8767,7790.3214
719.7517,7806.7262
719.6267,7799.8175
719.5017,7794.9881
719.3767,7790.6905
719.2517,7792.5119
719.1267,7795.2976
719.0017,7799.5595
718.8767,7793.0873
718.7517,7780.8651
718.6267,7780.2580
718.5017,7778.2064
718.3767,7757.5158
718.2517,7756.1110
718.1267,7741.7737
718.0017,7708.6428
717.8767,7695.6866
717.7517,7684.5636
717.6267,7671.3611
717.5017,7688.2499
717.3767,7686.2856
717.2517,7677.4801
717.1267,7670.1429
717.0017,7668.9287
716.8767,7661.9485
716.7517,7662.9207
716.6267,7651.7817
716.5017,7653.1428
716.3767,7661.0317
716.2517,7671.6469
716.1267,7675.9724
716.0017,7665.5834
715.8767,7663.6429
715.7517,7659.2896
715.6267,7678.3927
715.5017,7669.3372
715.3767,7657.2619
715.2517,7651.6071
715.1267,7650.0794
715.0017,7652.6548
714.8767,7662.1826
714.7517,7659.4564
714.6267,7661.2738
714.5017,7671.0913
714.3767,7682.6112
714.2517,7710.0081
714.1267,7717.7382
714.0017,7705.4841
713.8767,7709.9800
713.7517,7711.2181
713.6267,7729.5674
713.5017,7751.1509
713.3767,7775.6430
713.2517,7776.7342
713.1267,7792.0675
713.0017,7811.3292
712.8767,7830.0436
712.7517,7834.3928
712.6267,7856.1944
712.5017,7890.0198
712.3767,7915.4762
712.2517,7943.7539
712.1267,7949.4405
712.0017,7953.3770
711.8767,7976.1310
711.7517,7987.9365
711.6267,7990.1191
711.5017,7998.2064
711.3767,7981.3414
711.2517,7989.3692
711.1267,7992.6866
711.0017,7963.1747
710.8767,7936.3096
710.7517,7890.1865
710.6267,7845.5001
710.5017,7794.9247
710.3767,7720.8452
710.2517,7659.9086
710.1267,7587.5117
710.0017,7482.5911
709.8767,7395.3571
709.7517,7290.2618
709.6267,7177.7857
709.5017,7093.6230
709.3767,6994.6270
709.2517,6876.5160
709.1267,6766.4208
709.0017,6685.1350
708.8767,6607.2460
708.7517,6535.6309
708.6267,6467.4920
708.5017,6383.7897
708.3767,6303.5874
708.2517,6248.7343
708.1267,6191.8810
708.0017,6129.8889
707.8767,6083.2420
707.7517,6038.5952
