station:,LPC_192.168.0.10
process:,7071
workpiece code:,-
date:,18.05.2022
start:,14:10:56
duration:,105.5745968 s
PI:,7603.53 %s
scriptno.:,0
error:,-

time,ATemp,STemp,CtrlOut,CtrlNr
45.5600,439.8,440.0,81.2,1
45.5800,440.4,440.0,81.6,1
45.6000,440.4,440.0,81.9,1
45.6200,439.9,440.0,81.7,1
45.6400,439.9,440.0,81.9,1
45.6600,440.3,440.0,81.6,1
45.6800,440.2,440.0,81.8,1
45.7000,439.9,440.0,81.6,1
45.7200,439.6,440.0,81.8,1
45.7400,439.5,440.0,82.2,1
45.7600,440.2,440.0,82.2,1
45.7800,439.6,440.0,82.3,1
45.8000,439.5,440.0,82.2,1
45.8200,439.8,440.0,82.3,1
45.8400,440.8,440.0,82.2,1
45.8600,440.8,440.0,82.6,1
45.8800,439.2,440.0,82.8,1
45.9000,439.9,440.0,82.9,1
45.9200,439.0,440.0,82.1,1
45.9400,438.8,440.0,82.7,1
45.9600,440.4,440.0,83.2,1
45.9800,440.0,440.0,83.0,1
46.0000,439.9,440.0,83.4,1
46.0200,440.8,440.0,83.7,1
46.0400,440.4,440.0,83.3,1
46.0600,440.6,440.0,83.0,1
46.0800,438.4,440.0,83.1,1
46.1000,440.2,440.0,82.9,1
46.1200,439.9,440.0,82.9,1
46.1400,440.9,440.0,82.6,1
46.1600,440.2,440.0,82.4,1
46.1800,440.8,440.0,82.5,1
46.2000,439.6,440.0,82.6,1
46.2200,439.9,440.0,82.8,1
46.2400,439.6,440.0,82.8,1
46.2600,439.8,440.0,82.5,1
46.2800,440.6,440.0,82.4,1
46.3000,440.3,440.0,82.1,1
46.3200,440.6,440.0,82.0,1
46.3400,439.8,440.0,82.2,1
46.3600,439.6,440.0,82.6,1
46.3800,439.6,440.0,83.1,1
46.4000,440.4,440.0,82.6,1
46.4200,439.5,440.0,82.2,1
46.4400,440.0,440.0,81.8,1
46.4600,440.8,440.0,81.3,1
46.4800,439.9,440.0,81.3,1
46.5000,439.6,440.0,81.4,1
46.5200,440.2,440.0,81.5,1
46.5400,439.9,440.0,81.4,1
46.5600,439.8,440.0,81.2,1
46.5800,440.7,440.0,81.3,1
46.6000,439.4,440.0,81.6,1
46.6200,441.1,440.0,82.1,1
46.6400,440.0,440.0,81.9,1
46.6600,439.8,440.0,81.4,1
46.6800,439.9,440.0,81.3,1
46.7000,439.9,440.0,81.3,1
46.7200,439.4,440.0,81.8,1
46.7400,440.3,440.0,82.1,1
46.7600,440.3,440.0,82.3,1
46.7800,439.9,440.0,82.5,1
46.8000,439.2,440.0,82.8,1
46.8200,440.3,440.0,82.9,1
46.8400,440.0,440.0,82.5,1
46.8600,440.0,440.0,82.3,1
46.8800,439.9,440.0,82.5,1
46.9000,440.3,440.0,82.5,1
46.9200,440.3,440.0,82.4,1
46.9400,439.9,440.0,82.3,1
46.9600,439.5,440.0,82.2,1
46.9800,440.3,440.0,82.0,1
47.0000,440.2,440.0,81.6,1
47.0200,439.5,440.0,81.6,1
47.0400,439.8,440.0,81.3,1
47.0600,439.5,440.0,81.3,1
47.0800,440.2,440.0,81.1,1
47.1000,439.4,440.0,81.4,1
47.1200,439.5,440.0,81.6,1
47.1400,440.6,440.0,81.3,1
47.1600,439.6,440.0,81.7,1
47.1800,440.3,440.0,81.7,1
47.2000,440.6,440.0,81.4,1
47.2200,439.9,440.0,81.2,1
47.2400,440.7,440.0,81.1,1
47.2600,439.6,440.0,81.3,1
47.2800,439.4,440.0,81.8,1
47.3000,440.3,440.0,81.9,1
47.3200,440.3,440.0,81.6,1
47.3400,439.4,440.0,81.6,1
47.3600,440.3,440.0,82.0,1
47.3800,439.9,440.0,82.4,1
47.4000,440.2,440.0,82.2,1
47.4200,440.0,440.0,82.3,1
47.4400,439.1,440.0,82.7,1
47.4600,439.6,440.0,83.0,1
47.4800,440.6,440.0,83.2,1
47.5000,440.3,440.0,83.2,1
47.5200,439.8,440.0,83.2,1
47.5400,440.2,440.0,82.9,1
47.5600,440.0,440.0,82.9,1
47.5800,439.1,440.0,83.1,1
47.6000,439.8,440.0,83.0,1
47.6200,439.8,440.0,83.0,1
47.6400,439.9,440.0,83.1,1
47.6600,440.0,440.0,82.9,1
47.6800,440.0,440.0,82.7,1
47.7000,440.2,440.0,82.7,1
47.7200,438.7,440.0,82.7,1
47.7400,440.4,440.0,82.8,1
47.7600,440.0,440.0,82.9,1
47.7800,440.0,440.0,82.5,1
47.8000,439.8,440.0,82.1,1
47.8200,440.7,440.0,82.2,1
47.8400,439.5,440.0,82.3,1
47.8600,439.9,440.0,82.6,1
47.8800,440.0,440.0,82.9,1
47.9000,439.2,440.0,82.6,1
47.9200,440.2,440.0,82.2,1
47.9400,439.2,440.0,82.2,1
47.9600,440.0,440.0,82.3,1
47.9800,440.6,440.0,82.1,1
48.0000,440.4,440.0,82.2,1
48.0200,440.0,440.0,82.0,1
48.0400,439.9,440.0,81.9,1
48.0600,440.7,440.0,82.1,1
48.0800,440.7,440.0,82.2,1
48.1000,440.9,440.0,82.1,1
48.1200,439.9,440.0,81.9,1
48.1400,439.5,440.0,81.9,1
48.1600,440.4,440.0,81.6,1
48.1800,440.0,440.0,81.6,1
48.2000,440.2,440.0,81.7,1
48.2200,439.6,440.0,81.7,1
48.2400,440.6,440.0,81.5,1
48.2600,439.5,440.0,81.4,1
48.2800,439.9,440.0,81.4,1
48.3000,439.5,440.0,81.1,1
48.3200,439.5,440.0,81.1,1
48.3400,440.4,440.0,80.8,1
48.3600,440.2,440.0,80.9,1
48.3800,440.2,440.0,80.9,1
48.4000,439.6,440.0,81.0,1
48.4200,439.5,440.0,81.0,1
48.4400,439.4,440.0,80.7,1
48.4600,440.7,440.0,80.9,1
48.4800,439.1,440.0,81.0,1
48.5000,439.9,440.0,80.8,1
48.5200,439.6,440.0,80.8,1
48.5400,439.6,440.0,80.7,1
48.5600,439.8,440.0,80.9,1
48.5800,440.3,440.0,80.8,1
48.6000,440.0,440.0,80.4,1
48.6200,439.9,440.0,80.5,1
48.6400,439.4,440.0,80.5,1
48.6600,439.9,440.0,80.6,1
48.6800,440.3,440.0,80.7,1
48.7000,440.0,440.0,80.7,1
48.7200,440.3,440.0,80.9,1
48.7400,439.9,440.0,80.6,1
48.7600,440.0,440.0,80.4,1
48.7800,440.4,440.0,80.4,1
48.8000,439.8,440.0,80.4,1
48.8200,439.5,440.0,80.7,1
48.8400,439.9,440.0,81.0,1
48.8600,440.0,440.0,81.2,1
48.8800,440.7,440.0,81.2,1
48.9000,440.9,440.0,81.0,1
48.9200,440.3,440.0,80.4,1
48.9400,439.8,440.0,80.5,1
48.9600,440.2,440.0,80.7,1
48.9800,439.9,440.0,80.7,1
49.0000,440.3,440.0,80.6,1
49.0200,439.9,440.0,81.0,1
49.0400,440.2,440.0,80.8,1
49.0600,439.8,440.0,80.7,1
49.0800,439.1,440.0,80.9,1
49.1000,440.2,440.0,80.8,1
49.1200,439.6,440.0,80.5,1
49.1400,438.7,440.0,80.8,1
49.1600,440.7,440.0,81.3,1
49.1800,440.6,440.0,81.3,1
49.2000,439.8,440.0,81.1,1
49.2200,439.5,440.0,81.0,1
49.2400,439.9,440.0,81.1,1
49.2600,439.9,440.0,81.2,1
49.2800,439.4,440.0,81.2,1
49.3000,439.8,440.0,81.1,1
49.3200,439.1,440.0,80.9,1
49.3400,439.9,440.0,81.2,1
49.3600,439.6,440.0,81.0,1
49.3800,439.2,440.0,80.8,1
49.4000,439.9,440.0,80.9,1
49.4200,440.6,440.0,81.3,1
49.4400,440.6,440.0,81.3,1
49.4600,439.6,440.0,81.5,1
49.4800,440.0,440.0,81.9,1
49.5000,440.3,440.0,81.3,1
49.5200,440.2,440.0,80.8,1
49.5400,439.2,440.0,80.8,1
49.5600,440.3,440.0,80.9,1
49.5800,440.0,440.0,80.9,1
49.6000,441.1,440.0,80.7,1
49.6200,440.2,440.0,81.3,1
49.6400,439.4,440.0,81.6,1
49.6600,440.3,440.0,81.4,1
49.6800,439.9,440.0,81.1,1
49.7000,440.0,440.0,81.4,1
49.7200,440.6,440.0,81.5,1
49.7400,439.5,440.0,81.4,1
49.7600,440.4,440.0,81.7,1
49.7800,440.3,440.0,81.8,1
49.8000,439.4,440.0,81.7,1
49.8200,439.6,440.0,81.5,1
49.8400,439.8,440.0,82.0,1
49.8600,440.7,440.0,81.9,1
49.8800,439.9,440.0,81.8,1
49.9000,440.3,440.0,81.6,1
49.9200,440.3,440.0,82.0,1
49.9400,441.5,440.0,81.9,1
49.9600,440.0,440.0,81.5,1
49.9800,440.2,440.0,81.5,1
50.0000,439.2,440.0,81.9,1
50.0200,439.8,440.0,81.8,1
50.0400,439.6,440.0,81.7,1
50.0600,439.4,440.0,81.7,1
50.0800,440.0,440.0,81.8,1
50.1000,439.8,440.0,81.8,1
50.1200,439.2,440.0,81.7,1
50.1400,439.9,440.0,81.5,1
50.1600,440.6,440.0,81.3,1
50.1800,439.8,440.0,81.9,1
50.2000,440.0,440.0,82.1,1
50.2200,439.4,440.0,82.2,1
50.2400,439.8,440.0,81.9,1
50.2600,439.8,440.0,81.6,1
50.2800,440.6,440.0,81.9,1
50.3000,440.2,440.0,82.3,1
50.3200,439.5,440.0,82.5,1
50.3400,439.8,440.0,82.5,1
50.3600,440.6,440.0,82.7,1
50.3800,440.6,440.0,82.3,1
50.4000,440.3,440.0,82.1,1
50.4200,439.2,440.0,82.5,1
50.4400,440.7,440.0,82.4,1
50.4600,440.3,440.0,82.3,1
50.4800,440.7,440.0,82.1,1
50.5000,439.8,440.0,82.0,1
50.5200,440.0,440.0,82.0,1
50.5400,439.9,440.0,82.1,1
50.5600,440.3,440.0,81.9,1
50.5800,439.9,440.0,82.1,1
50.6000,439.6,440.0,82.1,1
50.6200,439.9,440.0,81.9,1
50.6400,440.2,440.0,81.9,1
50.6600,440.3,440.0,81.8,1
50.6800,440.9,440.0,81.7,1
50.7000,439.2,440.0,81.8,1
50.7200,440.9,440.0,81.7,1
50.7400,440.8,440.0,81.8,1
50.7600,439.8,440.0,82.3,1
50.7800,440.7,440.0,82.1,1
50.8000,439.9,440.0,81.9,1
50.8200,440.2,440.0,81.6,1
50.8400,440.0,440.0,81.8,1
50.8600,440.6,440.0,81.8,1
50.8800,440.3,440.0,81.8,1
50.9000,440.4,440.0,81.7,1
50.9200,439.2,440.0,82.0,1
50.9400,440.9,440.0,81.8,1
50.9600,440.6,440.0,81.9,1
50.9800,440.6,440.0,81.9,1
51.0000,439.6,440.0,82.0,1
51.0200,439.1,440.0,82.0,1
51.0400,440.0,440.0,82.1,1
51.0600,439.6,440.0,82.1,1
51.0800,439.9,440.0,81.8,1
51.1000,439.9,440.0,81.9,1
51.1200,440.6,440.0,82.0,1
51.1400,440.0,440.0,82.2,1
51.1600,439.8,440.0,82.2,1
51.1800,440.2,440.0,81.8,1
51.2000,439.5,440.0,81.9,1
51.2200,440.4,440.0,82.0,1
51.2400,439.9,440.0,82.0,1
51.2600,439.5,440.0,82.0,1
51.2800,439.2,440.0,82.0,1
51.3000,439.5,440.0,82.3,1
51.3200,439.6,440.0,82.9,1
51.3400,439.9,440.0,82.9,1
51.3600,439.8,440.0,82.8,1
51.3800,440.3,440.0,82.7,1
51.4000,440.9,440.0,82.5,1
51.4200,440.7,440.0,82.0,1
51.4400,440.7,440.0,81.9,1
51.4600,439.6,440.0,82.1,1
51.4800,439.4,440.0,82.2,1
51.5000,439.8,440.0,82.3,1
51.5200,440.0,440.0,82.8,1
51.5400,439.9,440.0,82.6,1
51.5600,439.6,440.0,82.3,1
51.5800,439.9,440.0,82.7,1
51.6000,439.9,440.0,82.6,1
51.6200,439.9,440.0,82.6,1
51.6400,439.9,440.0,82.8,1
51.6600,440.7,440.0,83.2,1
51.6800,439.2,440.0,83.2,1
51.7000,439.6,440.0,83.0,1
51.7200,440.3,440.0,82.7,1
51.7400,440.4,440.0,82.7,1
51.7600,439.8,440.0,82.8,1
51.7800,439.1,440.0,82.7,1
51.8000,440.0,440.0,82.8,1
51.8200,439.8,440.0,83.3,1
51.8400,439.6,440.0,83.7,1
51.8600,440.9,440.0,83.4,1
51.8800,439.9,440.0,83.3,1
51.9000,439.6,440.0,83.9,1
51.9200,440.3,440.0,83.7,1
51.9400,439.4,440.0,83.6,1
51.9600,439.4,440.0,83.3,1
51.9800,439.6,440.0,82.9,1
52.0000,439.9,440.0,82.6,1
52.0200,440.3,440.0,82.9,1
52.0400,439.6,440.0,83.0,1
52.0600,440.8,440.0,82.9,1
52.0800,439.6,440.0,82.7,1
52.1000,439.4,440.0,82.7,1
52.1200,439.9,440.0,82.8,1
52.1400,439.6,440.0,82.5,1
52.1600,440.0,440.0,82.3,1
52.1800,440.4,440.0,82.0,1
52.2000,440.4,440.0,81.8,1
52.2200,440.2,440.0,82.1,1
52.2400,439.5,440.0,82.3,1
52.2600,439.6,440.0,82.2,1
52.2800,439.6,440.0,82.2,1
52.3000,440.4,440.0,82.1,1
52.3200,439.2,440.0,82.3,1
52.3400,439.9,440.0,82.6,1
52.3600,439.8,440.0,82.6,1
52.3800,440.2,440.0,82.2,1
52.4000,440.2,440.0,82.1,1
52.4200,440.6,440.0,82.3,1
52.4400,440.3,440.0,82.5,1
52.4600,440.4,440.0,82.7,1
52.4800,439.4,440.0,82.9,1
52.5000,441.2,440.0,82.7,1
52.5200,439.5,440.0,82.3,1
52.5400,439.9,440.0,82.2,1
52.5600,440.3,440.0,82.1,1
52.5800,440.4,440.0,81.8,1
52.6000,441.1,440.0,81.8,1
52.6200,438.7,440.0,81.7,1
52.6400,439.2,440.0,82.0,1
52.6600,440.6,440.0,81.8,1
52.6800,439.6,440.0,81.6,1
52.7000,440.7,440.0,81.4,1
52.7200,439.9,440.0,81.2,1
52.7400,440.3,440.0,81.2,1
52.7600,440.2,440.0,81.2,1
52.7800,439.9,440.0,81.2,1
52.8000,440.3,440.0,81.2,1
52.8200,440.8,440.0,81.3,1
52.8400,439.5,440.0,81.5,1
52.8600,440.3,440.0,81.4,1
52.8800,440.9,440.0,81.6,1
52.9000,440.2,440.0,81.1,1
52.9200,440.6,440.0,81.1,1
52.9400,440.4,440.0,81.3,1
52.9600,440.9,440.0,81.2,1
52.9800,439.5,440.0,80.7,1
53.0000,439.2,440.0,81.1,1
53.0200,439.8,440.0,81.4,1
53.0400,440.4,440.0,81.5,1
53.0600,439.5,440.0,81.3,1
53.0800,439.8,440.0,81.6,1
53.1000,439.1,440.0,81.4,1
53.1200,440.2,440.0,81.0,1
53.1400,440.0,440.0,80.8,1
53.1600,441.2,440.0,80.8,1
53.1800,440.0,440.0,81.5,1
53.2000,440.0,440.0,81.6,1
53.2200,439.9,440.0,81.6,1
53.2400,439.9,440.0,81.7,1
53.2600,440.2,440.0,81.7,1
53.2800,438.8,440.0,81.7,1
53.3000,440.0,440.0,81.5,1
53.3200,439.8,440.0,81.5,1
53.3400,439.8,440.0,81.3,1
53.3600,439.6,440.0,81.5,1
53.3800,439.9,440.0,82.1,1
53.4000,440.0,440.0,82.0,1
53.4200,439.9,440.0,82.0,1
53.4400,439.9,440.0,81.9,1
53.4600,440.4,440.0,81.6,1
53.4800,440.0,440.0,81.5,1
53.5000,440.4,440.0,81.4,1
53.5200,440.2,440.0,81.7,1
53.5400,440.2,440.0,81.7,1
53.5600,440.6,440.0,81.5,1
53.5800,439.6,440.0,81.1,1
53.6000,440.6,440.0,80.6,1
53.6200,439.6,440.0,80.6,1
53.6400,440.9,440.0,80.8,1
53.6600,440.7,440.0,81.0,1
53.6800,439.6,440.0,80.6,1
53.7000,439.9,440.0,80.6,1
53.7200,439.6,440.0,81.0,1
53.7400,440.3,440.0,80.9,1
53.7600,440.2,440.0,81.0,1
53.7800,439.0,440.0,80.8,1
53.8000,440.2,440.0,81.0,1
53.8200,440.3,440.0,80.9,1
53.8400,440.3,440.0,81.0,1
53.8600,439.9,440.0,81.2,1
53.8800,441.2,440.0,81.3,1
53.9000,440.0,440.0,81.0,1
53.9200,439.9,440.0,81.2,1
53.9400,439.8,440.0,80.9,1
53.9600,439.8,440.0,81.1,1
53.9800,440.4,440.0,81.2,1
54.0000,440.3,440.0,81.2,1
54.0200,439.8,440.0,81.3,1
54.0400,439.5,440.0,81.5,1
54.0600,439.6,440.0,81.6,1
54.0800,440.2,440.0,81.4,1
54.1000,440.2,440.0,81.3,1
54.1200,439.8,440.0,81.2,1
54.1400,439.8,440.0,81.6,1
54.1600,439.5,440.0,81.9,1
54.1800,440.3,440.0,81.8,1
54.2000,439.5,440.0,82.2,1
54.2200,440.6,440.0,82.1,1
54.2400,440.7,440.0,81.9,1
54.2600,440.3,440.0,81.7,1
54.2800,439.1,440.0,81.5,1
54.3000,440.6,440.0,81.5,1
54.3200,440.9,440.0,81.6,1
54.3400,440.4,440.0,81.6,1
54.3600,440.3,440.0,81.7,1
54.3800,439.9,440.0,81.8,1
54.4000,439.8,440.0,81.8,1
54.4200,439.5,440.0,81.3,1
54.4400,440.2,440.0,81.3,1
54.4600,439.1,440.0,81.3,1
54.4800,439.8,440.0,81.5,1
54.5000,440.7,440.0,81.7,1
54.5200,440.7,440.0,81.6,1
54.5400,439.6,440.0,81.6,1
54.5600,440.3,440.0,81.7,1
54.5800,439.5,440.0,82.1,1
54.6000,440.7,440.0,82.2,1
54.6200,439.9,440.0,81.7,1
54.6400,440.6,440.0,81.3,1
54.6600,441.2,440.0,81.0,1
54.6800,439.5,440.0,80.9,1
54.7000,440.2,440.0,81.3,1
54.7200,440.0,440.0,81.3,1
54.7400,440.0,440.0,81.0,1
54.7600,440.4,440.0,80.8,1
54.7800,439.4,440.0,80.9,1
54.8000,440.0,440.0,81.2,1
54.8200,439.5,440.0,81.3,1
54.8400,439.9,440.0,81.1,1
54.8600,439.9,440.0,80.7,1
54.8800,439.2,440.0,81.0,1
54.9000,439.5,440.0,81.0,1
54.9200,439.5,440.0,81.3,1
54.9400,439.1,440.0,81.2,1
54.9600,439.0,440.0,81.4,1
54.9800,440.2,440.0,81.5,1
55.0000,440.0,440.0,81.3,1
55.0200,439.8,440.0,81.6,1
55.0400,439.6,440.0,81.5,1
55.0600,440.6,440.0,81.3,1
55.0800,439.9,440.0,81.4,1
55.1000,440.8,440.0,81.4,1
55.1200,440.2,440.0,81.9,1
55.1400,440.0,440.0,82.3,1
55.1600,439.2,440.0,82.4,1
55.1800,440.4,440.0,82.0,1
55.2000,439.6,440.0,82.3,1
55.2200,439.8,440.0,82.6,1
55.2400,440.2,440.0,82.7,1
55.2600,440.0,440.0,82.3,1
55.2800,440.0,440.0,82.0,1
55.3000,440.2,440.0,82.0,1
55.3200,440.9,440.0,82.5,1
55.3400,439.9,440.0,82.6,1
55.3600,439.8,440.0,82.0,1
55.3800,440.8,440.0,82.0,1
55.4000,439.5,440.0,81.9,1
55.4200,440.4,440.0,82.1,1
55.4400,439.9,440.0,81.8,1
55.4600,440.2,440.0,81.8,1
55.4800,440.4,440.0,81.8,1
55.5000,440.3,440.0,81.7,1
55.5200,439.5,440.0,81.9,1
55.5400,441.2,440.0,81.8,1
55.5600,439.5,440.0,81.9,1
55.5800,439.2,440.0,82.0,1
55.6000,439.5,440.0,81.9,1
55.6200,439.1,440.0,81.9,1
55.6400,440.0,440.0,81.9,1
55.6600,439.6,440.0,82.2,1
55.6800,439.5,440.0,82.2,1
55.7000,439.6,440.0,82.2,1
55.7200,440.3,440.0,82.0,1
55.7400,439.5,440.0,82.3,1
55.7600,440.4,440.0,82.1,1
55.7800,440.3,440.0,82.4,1
55.8000,439.5,440.0,82.8,1
55.8200,440.7,440.0,82.4,1
55.8400,439.2,440.0,82.1,1
55.8600,440.0,440.0,82.4,1
55.8800,439.9,440.0,82.8,1
55.9000,439.4,440.0,82.9,1
55.9200,439.5,440.0,82.9,1
55.9400,439.1,440.0,82.9,1
55.9600,439.5,440.0,82.8,1
55.9800,439.8,440.0,82.7,1
56.0000,440.2,440.0,82.5,1
56.0200,439.6,440.0,82.7,1
56.0400,440.6,440.0,82.6,1
56.0600,440.0,440.0,82.7,1
56.0800,439.8,440.0,82.8,1
56.1000,440.0,440.0,82.9,1
56.1200,440.4,440.0,82.9,1
56.1400,440.3,440.0,82.9,1
56.1600,439.6,440.0,83.0,1
56.1800,439.1,440.0,82.9,1
56.2000,440.4,440.0,82.5,1
56.2200,440.8,440.0,82.5,1
56.2400,439.5,440.0,82.7,1
56.2600,440.0,440.0,82.9,1
56.2800,439.2,440.0,82.9,1
56.3000,439.6,440.0,82.4,1
56.3200,440.4,440.0,82.6,1
56.3400,439.9,440.0,82.5,1
56.3600,440.4,440.0,82.3,1
56.3800,440.0,440.0,82.1,1
56.4000,440.4,440.0,82.3,1
56.4200,439.2,440.0,82.1,1
56.4400,440.3,440.0,82.2,1
56.4600,439.8,440.0,82.2,1
56.4800,440.9,440.0,82.1,1
56.5000,440.2,440.0,82.0,1
56.5200,439.9,440.0,82.1,1
56.5400,440.0,440.0,82.1,1
56.5600,440.9,440.0,82.2,1
56.5800,439.8,440.0,82.2,1
56.6000,439.6,440.0,82.3,1
56.6200,440.8,440.0,82.0,1
56.6400,440.0,440.0,81.9,1
56.6600,439.9,440.0,81.8,1
56.6800,440.7,440.0,81.7,1
56.7000,440.4,440.0,81.7,1
56.7200,441.6,440.0,81.6,1
56.7400,439.5,440.0,81.3,1
56.7600,440.0,440.0,81.6,1
56.7800,440.2,440.0,81.7,1
56.8000,440.8,440.0,81.5,1
56.8200,440.2,440.0,81.8,1
56.8400,440.2,440.0,81.9,1
56.8600,439.5,440.0,81.8,1
56.8800,440.0,440.0,81.3,1
56.9000,440.3,440.0,81.3,1
56.9200,439.9,440.0,81.1,1
56.9400,440.7,440.0,81.1,1
56.9600,439.2,440.0,81.0,1
56.9800,439.5,440.0,80.7,1
57.0000,439.2,440.0,81.0,1
57.0200,439.4,440.0,81.2,1
57.0400,440.0,440.0,81.0,1
57.0600,439.6,440.0,80.8,1
57.0800,440.2,440.0,80.9,1
57.1000,439.4,440.0,80.7,1
57.1200,440.7,440.0,80.4,1
57.1400,439.9,440.0,80.4,1
57.1600,440.2,440.0,80.5,1
57.1800,439.4,440.0,80.8,1
57.2000,440.7,440.0,80.5,1
57.2200,440.3,440.0,80.2,1
57.2400,439.5,440.0,80.2,1
57.2600,440.2,440.0,80.4,1
57.2800,439.8,440.0,80.3,1
57.3000,439.9,440.0,80.7,1
57.3200,440.0,440.0,80.9,1
57.3400,440.6,440.0,80.8,1
57.3600,439.9,440.0,80.6,1
57.3800,439.8,440.0,80.7,1
57.4000,439.9,440.0,80.9,1
57.4200,439.4,440.0,81.0,1
57.4400,439.4,440.0,81.1,1
57.4600,440.4,440.0,80.8,1
57.4800,439.4,440.0,81.3,1
57.5000,440.6,440.0,81.6,1
57.5200,439.9,440.0,81.4,1
57.5400,439.6,440.0,81.2,1
57.5600,440.2,440.0,80.9,1
57.5800,438.4,440.0,80.5,1
57.6000,438.8,440.0,80.3,1
57.6200,439.8,440.0,80.5,1
57.6400,439.8,440.0,80.7,1
57.6600,440.7,440.0,80.7,1
57.6800,440.0,440.0,80.6,1
57.7000,439.9,440.0,80.3,1
57.7200,440.0,440.0,80.4,1
57.7400,440.3,440.0,80.7,1
57.7600,439.9,440.0,80.8,1
57.7800,440.0,440.0,80.8,1
57.8000,440.2,440.0,80.5,1
57.8200,440.3,440.0,80.5,1
57.8400,440.2,440.0,80.2,1
57.8600,440.6,440.0,80.1,1
57.8800,440.3,440.0,80.9,1
57.9000,439.9,440.0,80.9,1
57.9200,438.3,440.0,80.9,1
57.9400,439.9,440.0,80.6,1
57.9600,439.8,440.0,80.8,1
57.9800,440.2,440.0,81.4,1
58.0000,440.6,440.0,81.8,1
58.0200,440.3,440.0,81.7,1
58.0400,440.4,440.0,81.4,1
58.0600,439.0,440.0,80.9,1
58.0800,440.9,440.0,81.1,1
58.1000,440.3,440.0,81.1,1
58.1200,440.6,440.0,81.3,1
58.1400,440.2,440.0,81.4,1
58.1600,440.3,440.0,81.4,1
58.1800,440.3,440.0,81.8,1
58.2000,440.4,440.0,81.7,1
58.2200,439.4,440.0,81.8,1
58.2400,439.5,440.0,81.4,1
58.2600,439.6,440.0,81.1,1
58.2800,440.0,440.0,81.2,1
58.3000,440.3,440.0,81.3,1
58.3200,440.3,440.0,81.5,1
58.3400,440.4,440.0,81.7,1
58.3600,440.0,440.0,81.3,1
58.3800,440.2,440.0,81.1,1
58.4000,439.9,440.0,81.4,1
58.4200,440.3,440.0,81.3,1
58.4400,440.4,440.0,81.1,1
58.4600,439.8,440.0,81.1,1
58.4800,438.6,440.0,81.1,1
58.5000,439.9,440.0,81.3,1
58.5200,440.2,440.0,81.1,1
58.5400,440.7,440.0,81.0,1
58.5600,439.9,440.0,81.3,1
58.5800,440.2,440.0,81.3,1
58.6000,440.6,440.0,81.3,1
58.6200,440.6,440.0,81.4,1
58.6400,439.9,440.0,81.0,1
58.6600,439.1,440.0,81.2,1
58.6800,440.4,440.0,81.5,1
58.7000,439.1,440.0,81.8,1
58.7200,440.0,440.0,81.8,1
58.7400,439.6,440.0,81.9,1
58.7600,440.4,440.0,81.9,1
58.7800,440.0,440.0,81.6,1
58.8000,440.3,440.0,81.7,1
58.8200,440.2,440.0,81.8,1
58.8400,439.2,440.0,81.8,1
58.8600,440.0,440.0,81.6,1
58.8800,440.0,440.0,81.9,1
58.9000,440.2,440.0,82.3,1
58.9200,440.7,440.0,82.2,1
58.9400,439.9,440.0,82.2,1
58.9600,439.2,440.0,82.4,1
58.9800,440.4,440.0,82.1,1
59.0000,440.4,440.0,81.9,1
59.0200,440.3,440.0,82.3,1
59.0400,439.6,440.0,82.1,1
59.0600,439.4,440.0,81.7,1
59.0800,440.0,440.0,81.5,1
59.1000,439.9,440.0,81.5,1
59.1200,440.0,440.0,81.5,1
59.1400,439.8,440.0,81.6,1
59.1600,440.0,440.0,81.5,1
59.1800,441.3,440.0,81.8,1
59.2000,439.4,440.0,81.5,1
59.2200,439.9,440.0,81.5,1
59.2400,439.0,440.0,81.5,1
59.2600,440.3,440.0,81.3,1
59.2800,439.9,440.0,81.9,1
59.3000,440.2,440.0,81.9,1
59.3200,439.6,440.0,82.0,1
59.3400,439.6,440.0,81.8,1
59.3600,439.5,440.0,81.1,1
59.3800,440.3,440.0,81.3,1
59.4000,439.9,440.0,81.6,1
59.4200,439.6,440.0,81.6,1
59.4400,439.5,440.0,81.5,1
59.4600,439.9,440.0,81.9,1
59.4800,439.9,440.0,82.2,1
59.5000,440.3,440.0,82.1,1
59.5200,439.4,440.0,81.8,1
59.5400,439.6,440.0,82.0,1
59.5600,440.3,440.0,81.9,1
59.5800,439.6,440.0,81.8,1
59.6000,440.2,440.0,81.5,1
59.6200,439.4,440.0,81.5,1
59.6400,440.7,440.0,81.3,1
59.6600,440.4,440.0,81.4,1
59.6800,440.3,440.0,81.6,1
59.7000,440.0,440.0,81.9,1
59.7200,440.6,440.0,82.0,1
59.7400,439.4,440.0,82.0,1
59.7600,439.8,440.0,81.8,1
59.7800,439.9,440.0,81.9,1
59.8000,438.8,440.0,82.1,1
59.8200,439.9,440.0,82.5,1
59.8400,440.6,440.0,82.3,1
59.8600,439.2,440.0,82.4,1
59.8800,439.1,440.0,82.1,1
59.9000,439.8,440.0,82.3,1
59.9200,439.8,440.0,82.7,1
59.9400,439.9,440.0,82.2,1
59.9600,439.5,440.0,81.9,1
59.9800,440.2,440.0,81.7,1
60.0000,439.5,440.0,81.7,1
60.0200,439.8,440.0,81.3,1
60.0400,440.8,440.0,80.9,1
60.0600,440.3,440.0,80.9,1
60.0800,439.9,440.0,81.0,1
60.1000,440.2,440.0,81.3,1
60.1200,439.8,440.0,81.3,1
60.1400,439.2,440.0,81.4,1
